ClimateZone	Date	Rain	AirTemperatureMax	AirTemperatureMin	GlobalSolarRadiation	WindSpeed	ReferenceEvapotranspiration
C06	28-07-1999	0	26.8	16.2	21.6262	2.4	4.8
C06	29-07-1999	0	26.2	15.1	22.5631	2.6	5
C06	30-07-1999	0	25.8	13.3	23.0372	2.1	4.6
C06	31-07-1999	0.3	26.7	14.9	22.6097	1.9	4.7
C06	01-08-1999	0.8	26.9	12.6	23.4828	1.4	4.4
C06	02-08-1999	0	26.4	12.9	21.0365	1.6	4.1
C06	03-08-1999	0	26.4	12.1	24.0852	1.7	4.5
C06	04-08-1999	0	27	12.6	23.6423	1.4	4.4
C06	05-08-1999	0	27.2	15.1	16.519	1.6	3.7
C06	06-08-1999	3.7	30.1	16.8	19.137	1.4	4.2
C06	07-08-1999	8	28.8	17.1	17.516	2.2	4
C06	08-08-1999	0	29.1	15.7	21.519	1.9	4.4
C06	09-08-1999	7	31.4	17.6	22.654	1.5	4.7
C06	10-08-1999	5.5	25.6	18.5	14.4848	2.5	3.6
C06	11-08-1999	1.3	24.8	15	16.6143	2.2	3.6
C06	12-08-1999	0	22.4	14.2	16.8658	2.2	3.6
C06	13-08-1999	0	20.9	13.4	13.2411	2.8	3.5
C06	14-08-1999	0.4	23.3	9.4	20.6825	1.5	3.5
C06	15-08-1999	0.5	23.3	13.9	13.2829	2.1	3.1
C06	16-08-1999	9.1	19.8	15.6	7.9064	1.4	2.1
C06	17-08-1999	0.4	23.5	13.6	14.6937	2.3	3.1
C06	18-08-1999	0.2	24.1	15.6	13.6022	2	2.9
C06	19-08-1999	3.4	24.6	16.7	14.2308	2.1	3.4
C06	20-08-1999	5.1	20.1	16	8.9943	1.8	2.3
C06	21-08-1999	0.4	23	12.2	17.8313	2.8	3.6
C06	22-08-1999	0	21.5	12.4	18.3407	1.7	3.3
C06	23-08-1999	0	21.4	9.7	18.191	1.1	2.9
C06	24-08-1999	0	23.3	9.5	19.3931	1.2	3.1
C06	25-08-1999	0	24.7	11.2	19.999	1.4	3.4
C06	26-08-1999	0.6	24.5	12.1	17.7071	2.8	3.5
C06	27-08-1999	0.5	19.4	15.7	8.283	1.9	2.3
C06	28-08-1999	10.2	24.9	11.8	16.2491	1.1	2.8
C06	29-08-1999	8.6	19.5	16.1	4.9516	1.5	1.5
C06	30-08-1999	2	18.6	15.3	6.1807	1.8	1.8
C06	31-08-1999	0.8	23.6	13.8	16.0355	2.7	3.2
C06	01-09-1999	2.5	19.6	13.6	12.0196	3.1	2.7
C06	02-09-1999	8.5	15.2	12	7.3721	3.3	1.7
C06	03-09-1999	0.4	20.8	11.9	10.5092	2.1	2.1
C06	04-09-1999	0	20.2	12.9	11.8655	1.5	2.2
C06	05-09-1999	0	19.2	12.7	11.8314	2	2.2
C06	06-09-1999	0	23.1	11.1	16.2113	2.3	2.7
C06	07-09-1999	0.1	23.2	12.8	12.0745	1.8	2.3
C06	08-09-1999	1.9	24.7	15.8	13.3867	2.5	2.9
C06	09-09-1999	0	26.3	14.5	15.9333	2.1	3.1
C06	10-09-1999	0	26.6	15.1	17.4665	2.3	3.5
C06	11-09-1999	0	25.3	13	17.9566	1.2	2.8
C06	12-09-1999	0	26.3	12.1	17.9972	1.2	2.8
C06	13-09-1999	0	25.7	11.4	17.8069	1.3	2.7
C06	14-09-1999	0	25.4	11.4	17.3467	1.3	2.6
C06	15-09-1999	0	25.7	11.9	17.2252	1.4	2.7
C06	16-09-1999	0	24.2	13.8	12.0175	1.7	2.3
C06	17-09-1999	0	23.1	15.8	8.3862	1.5	2
C06	18-09-1999	0	23.9	14.6	10.1615	1.8	2.1
C06	19-09-1999	0	24.7	15.8	10.2945	3.3	2.5
C06	20-09-1999	0.1	26.6	16.5	10.3361	4.6	3.2
C06	21-09-1999	9.7	17.9	16.7	3.9641	2.6	1.5
C06	22-09-1999	0.1	21.4	9.4	13.7647	1.4	1.7
C06	23-09-1999	0	22.2	12.2	10.5803	1.4	1.8
C06	24-09-1999	0	24.7	12.2	12.253	1.2	2
C06	25-09-1999	0	24.9	12.1	10.9995	1.7	2
C06	26-09-1999	10	22.1	14	8.6857	1.9	1.7
C06	27-09-1999	0	21.4	12.8	11.1848	1.7	1.9
C06	28-09-1999	2.1	18	10.4	5.5555	2.2	1.2
C06	29-09-1999	0	20.9	12.3	11.7461	2.6	2.1
C06	30-09-1999	0.2	22.8	12.4	11.0788	3.1	2.2
C06	01-10-1999	0	21.1	13.4	9.4818	3.2	2.5
C06	02-10-1999	0	22.2	8.5	11.9559	2.9	1.9
C06	03-10-1999	3.7	21.4	11.2	10.4079	3.1	2
C06	04-10-1999	2.2	12.7	8.8	4.946	3.1	1.3
C06	05-10-1999	0.2	15.2	8.8	9.0194	4	1.8
C06	06-10-1999	0.3	13.2	8.5	7.1714	4	1.7
C06	07-10-1999	0.1	14.3	6.7	8.8213	2.8	1.5
C06	08-10-1999	0.5	15.4	3.1	10.2159	1.5	1.1
C06	09-10-1999	1.3	15.1	8.9	5.1018	3.1	1.3
C06	10-10-1999	0.3	15.7	12.4	4.5168	3.9	1.7
C06	11-10-1999	0	18.3	12.7	7.3379	3.1	1.9
C06	12-10-1999	0	17.4	10.8	6.3736	1.8	1.4
C06	13-10-1999	0	13.2	5.4	7.3275	1.1	0.9
C06	14-10-1999	0.2	15	4.6	8.6167	3	1.2
C06	15-10-1999	0	13.4	7.4	9.5291	2.2	1.2
C06	16-10-1999	0	10.8	2.4	8.376	2.6	1
C06	17-10-1999	0	9.2	1.4	8.4632	2	0.9
C06	18-10-1999	0	9.7	-1.6	9.0171	1.9	0.8
C06	19-10-1999	0	9.7	2.5	8.6115	2	1.1
C06	20-10-1999	0	9.5	-1.5	8.658	3.1	0.8
C06	21-10-1999	0	7.6	4.6	2.8698	4.5	0.9
C06	22-10-1999	0	9.7	6.2	3.7209	4.3	1
C06	23-10-1999	9.2	12.6	6.6	3.6634	4.2	0.9
C06	24-10-1999	0.2	12.2	8.5	3.4493	2.7	0.6
C06	25-10-1999	0.6	20.1	10	6.3219	3.8	1.4
C06	26-10-1999	0.2	18.3	11.5	4.9749	1.6	1
C06	27-10-1999	0	16.7	11	7.0655	3.6	1.5
C06	28-10-1999	0.2	18.7	7.5	8.267	1.7	0.9
C06	29-10-1999	0.2	15.1	10.3	5.0365	2	1
C06	30-10-1999	0.1	13.6	3.6	5.4621	3.2	0.5
C06	31-10-1999	0.2	16.2	8.3	6.0415	2.7	1
C06	01-11-1999	0	16.2	3	8.6122	2.7	0.6
C06	02-11-1999	0.4	14.1	4.8	6.1369	1.9	0.5
C06	03-11-1999	2.7	11.7	6.4	2.2579	2.3	0.6
C06	04-11-1999	0	9.9	6.6	4.0384	2.2	0.7
C06	05-11-1999	0	11.7	6.1	4.4635	3.4	0.6
C06	06-11-1999	0.4	13.1	6.9	3.7008	3.2	0.9
C06	07-11-1999	4.7	8.9	7.3	1.4331	4.5	1.3
C06	08-11-1999	3.1	8.5	5.3	2.7817	3.2	0.7
C06	09-11-1999	20.5	5.8	4.3	1.2793	1.7	0.5
C06	10-11-1999	3.7	5.1	4.2	1.4178	2.1	0.5
C06	11-11-1999	0	6	3.7	1.8664	1.4	0.5
C06	12-11-1999	0	5.6	2.3	2.4036	2.3	0.4
C06	13-11-1999	0	5.8	2.7	1.8723	2.7	0.5
C06	14-11-1999	2.3	6	3.1	2.2032	3	0.8
C06	15-11-1999	0	4.1	1.3	4.2605	2.8	0.6
C06	16-11-1999	0.3	2.8	-5.1	4.4604	2.5	0.2
C06	17-11-1999	1	3.2	-0.9	2.3282	1.6	0.4
C06	18-11-1999	0.1	4.5	-0.1	3.4104	2.7	0.6
C06	19-11-1999	1.2	0.3	-2.4	1.5527	2.3	0.4
C06	20-11-1999	0	1.7	-1.7	4.5483	3	0.4
C06	21-11-1999	0.4	-1.8	-8.4	2.7151	1.3	0.1
C06	22-11-1999	0	0.2	-2.6	1.7742	2.9	0.6
C06	23-11-1999	0.2	1.8	-1.9	2.3932	4.6	0.8
C06	24-11-1999	1.4	2.1	-0.6	1.4194	5.8	0.9
C06	25-11-1999	0	4.8	1.1	2.6953	2.5	0.4
C06	26-11-1999	0	6.8	1.5	4.361	1.8	0.1
C06	27-11-1999	0	1.3	-0.6	1.1857	1.6	0.4
C06	28-11-1999	0	2	-1.6	2.3446	2.2	0.3
C06	29-11-1999	0.1	-1.7	-2.5	0.7977	2.9	0.4
C06	30-11-1999	0	-1.4	-3.5	1.2806	1.4	0.3
C06	01-12-1999	0	2.3	-4.6	2.2973	2.1	0.2
C06	02-12-1999	0.9	11.6	1.7	2.8511	4.2	0.7
C06	03-12-1999	0	9.6	2.3	3.8952	3.1	0.6
C06	04-12-1999	0.9	10.4	2.1	2.2979	2.4	0.8
C06	05-12-1999	0.1	4.3	1.7	2.0034	3.6	0.8
C06	06-12-1999	0	3.7	0.1	4.093	3.3	0.5
C06	07-12-1999	0	6.9	-1.1	3.3446	2.1	0.5
C06	08-12-1999	0	10.2	0.3	4.1552	2.3	0.3
C06	09-12-1999	0	5.5	-2	3.2993	2.1	0.1
C06	10-12-1999	6.6	4.3	-1.4	2.0302	1.6	0.2
C06	11-12-1999	0.5	6.9	1.2	3.1454	1.7	0.2
C06	12-12-1999	1.4	5.9	-1	1.6533	2.3	0.3
C06	13-12-1999	0.3	7.1	3.1	1.9988	3.4	0.9
C06	14-12-1999	0.1	5.3	-1.7	3.1009	2.3	0.2
C06	15-12-1999	0	3.9	1.1	2.221	2.7	0.7
C06	16-12-1999	0	0.6	-0.6	1.506	3.1	0.8
C06	17-12-1999	0	1.3	-4.6	4.7935	2.1	0
C06	18-12-1999	5	2.1	-5.8	1.6443	1.6	0.2
C06	19-12-1999	3.1	1.2	0.2	0.6886	1.8	0.5
C06	20-12-1999	0.1	-0.8	-2	1.6838	3.7	0.6
C06	21-12-1999	0	1.4	-2.4	2.7423	3.2	0.5
C06	22-12-1999	0	-1.8	-6	4.4202	1.7	0
C06	23-12-1999	0	-1.8	-10.3	4.8457	3.5	0
C06	24-12-1999	0	-5.1	-8.4	1.8817	4	0.4
C06	25-12-1999	3	-6.9	-8.6	0.6034	3.9	0.4
C06	26-12-1999	0.8	4.2	-9.4	2.7971	3.1	0.2
C06	27-12-1999	0.9	5.9	0.2	2.1454	3.4	0.7
C06	28-12-1999	17	1.2	-0.9	0.849	3.1	0.4
C06	29-12-1999	0.1	2.2	0	1.7255	3.8	0.6
C06	30-12-1999	0.2	2.4	-0.6	2.0702	3.2	0.5
C06	31-12-1999	0	0.7	-6.1	4.4787	1.2	0
C06	01-01-2000	4.8	-0.8	-7.8	1.9445	1.1	0.1
C06	02-01-2000	0.8	-0.4	-3.3	1.1263	1.4	0.3
C06	03-01-2000	0	-0.9	-5.1	2.4333	1.6	0.2
C06	04-01-2000	0.2	1.8	-5.8	3.0669	2.1	0.1
C06	05-01-2000	0	6.1	-2.9	3.8655	1.9	0.1
C06	06-01-2000	0	-2.6	-6.6	2.7802	0.9	0.1
C06	07-01-2000	0	-2.6	-7.6	1.7042	1.2	0.2
C06	08-01-2000	0	-2.3	-4	0.6558	1.4	0.3
C06	09-01-2000	0	-2.1	-3.4	0.9894	1.2	0.4
C06	10-01-2000	0.1	0.4	-2.8	1.1347	1.4	0.4
C06	11-01-2000	0	0.8	-4	2.7294	1.3	0.2
C06	12-01-2000	0	-2.6	-9	2.6116	1.2	0.1
C06	13-01-2000	0	-2.8	-7.1	1.9297	3.2	0.2
C06	14-01-2000	0	-2	-5.5	1.7822	1.9	0.3
C06	15-01-2000	0.1	-1.4	-3.6	1.511	2.1	0.4
C06	16-01-2000	0.1	0.4	-2.2	3.492	3.7	0.5
C06	17-01-2000	4.3	4.3	-3.4	2.7684	6.8	0.6
C06	18-01-2000	8.8	4.9	3.1	1.8948	6.1	1.2
C06	19-01-2000	0.1	1.8	0.3	2.9964	6.3	1.2
C06	20-01-2000	0.4	1.9	-2.2	3.3608	5.7	0.8
C06	21-01-2000	4.9	2.8	0.7	1.9294	6.8	1.5
C06	22-01-2000	1.7	-2.4	-5.3	1.776	2.7	0.6
C06	23-01-2000	0.8	-3.3	-5	1.1428	2.5	0.6
C06	24-01-2000	0	-5.3	-11.4	5.6277	4.5	0.3
C06	25-01-2000	0	-5.2	-9.7	5.7729	2.9	0.2
C06	26-01-2000	0	-2.4	-12.2	4.7858	3.6	0.4
C06	27-01-2000	0	2	-3.1	4.4915	3.4	0.8
C06	28-01-2000	0	3	-4.8	5.4884	2.9	0.5
C06	29-01-2000	3.3	6.8	-2.8	3.8158	3	0.6
C06	30-01-2000	6.2	8.5	2.5	4.2599	4.2	0.7
C06	31-01-2000	0.1	12.1	3.4	5.0794	5.3	1
C06	01-02-2000	0	13.5	6	6.7097	1.9	0.6
C06	02-02-2000	0	11.9	0.6	5.5781	2.5	0.6
C06	03-02-2000	0.7	7.5	3.9	4.2359	4.7	1.1
C06	04-02-2000	0.4	7.8	0.7	6.8384	2.6	0.5
C06	05-02-2000	0.1	9.8	2.5	4.1676	4.6	0.7
C06	06-02-2000	0	13.2	4	6.7285	1.6	0.5
C06	07-02-2000	0.2	8.3	1.7	4.0716	1.7	0.5
C06	08-02-2000	6.4	12.8	3.2	4.3969	3.1	0.9
C06	09-02-2000	0.6	8.5	6.8	3.5383	5.2	1.6
C06	10-02-2000	0.1	8.7	3	6.6118	3.3	1
C06	11-02-2000	0.7	5.5	-2.1	3.9529	2	0.5
C06	12-02-2000	0	6.1	-1	5.3415	1.5	0.5
C06	13-02-2000	1.7	9.6	1.8	5.0244	3.1	1.1
C06	14-02-2000	0.2	6.3	1.2	6.3207	3.8	1.1
C06	15-02-2000	2.4	4.9	-2.6	4.1551	1.9	0.5
C06	16-02-2000	0.7	8.8	0.4	4.1735	2.7	0.9
C06	17-02-2000	0.1	5.2	0.8	6.74	3.7	1.1
C06	18-02-2000	1.1	5.4	-0.3	7.5282	2.9	0.9
C06	19-02-2000	4.8	4.7	-0.3	4.2001	1.6	0.5
C06	20-02-2000	1.3	6	1.3	4.4417	3.4	0.9
C06	21-02-2000	0.1	3.1	-0.8	7.0939	3.8	1
C06	22-02-2000	1	3.1	-4.8	8.5419	1.7	0.6
C06	23-02-2000	2.3	2.8	-1.5	3.4512	1.6	0.6
C06	24-02-2000	3.6	6.5	-0.4	6.2976	2.2	0.7
C06	25-02-2000	1.4	12.3	3	5.494	3.6	1.3
C06	26-02-2000	0	8.6	1.6	9.896	2.6	1.1
C06	27-02-2000	0	9.1	-2.6	11.1905	1.5	0.8
C06	28-02-2000	0	12.5	-1.1	12.3882	4.1	1.4
C06	29-02-2000	0	10.6	-0.3	9.7658	2.7	1.1
C06	01-03-2000	3.8	11.6	3	5.3026	2.2	1.2
C06	02-03-2000	0.5	7.9	3.2	8.0087	4.5	1.5
C06	03-03-2000	1.1	9.2	-1.9	6.9037	2.9	1.2
C06	04-03-2000	1.5	7.8	5.2	5.6326	4.2	1.7
C06	05-03-2000	0.3	3.4	-0.8	8.8415	4.5	1.3
C06	06-03-2000	0	8.4	-1.1	11.2055	2.6	1.3
C06	07-03-2000	0.1	12.9	-2.3	13.4984	3.3	1.5
C06	08-03-2000	1.7	12.6	6.7	6.1132	5.8	2.1
C06	09-03-2000	10.7	16.7	9.8	8.0038	7.6	2.8
C06	10-03-2000	2.8	7.6	4.2	7.5106	4.3	1.6
C06	11-03-2000	2.4	10.8	0.9	7.6722	3.5	1.2
C06	12-03-2000	0	7	5.3	7.4864	3.5	1.6
C06	13-03-2000	0.3	8	1.7	6.2933	1.5	1.1
C06	14-03-2000	3.3	10.1	0.8	8.0717	2.1	1
C06	15-03-2000	2.7	7	3.4	9.2058	5.4	1.9
C06	16-03-2000	3.5	5.7	0.1	8.3367	4.2	1.4
C06	17-03-2000	3.5	3.3	-0.1	6.9239	2.6	1
C06	18-03-2000	0	3.9	-0.5	9.6813	4.2	1.6
C06	19-03-2000	0.7	4.4	-0.5	6.3033	3.6	1.2
C06	20-03-2000	0.1	7.3	-0.7	11.0623	3.5	1.6
C06	21-03-2000	0	8.8	3.9	6.8962	2.2	1.4
C06	22-03-2000	0	14.5	0.3	15.6217	1.1	1.5
C06	23-03-2000	0	17.9	1.5	15.7738	1.5	1.9
C06	24-03-2000	2	14.3	4.7	10.0363	1.6	1.6
C06	25-03-2000	2.2	12.2	5.9	8.8041	1.5	1.3
C06	26-03-2000	0	13.8	4.6	9.1926	2.2	1.5
C06	27-03-2000	5.6	12.7	6.2	7.3363	1.7	1.4
C06	28-03-2000	0.2	10.8	5.1	10.2421	2.1	1.6
C06	29-03-2000	11.6	12.7	3.4	8.6369	3	1.3
C06	30-03-2000	6.3	7.9	5.3	5.6423	3.1	1.3
C06	31-03-2000	0.1	9.7	3.7	8.5492	3.3	1.7
C06	01-04-2000	3.4	13.2	0.8	13.2034	1.9	1.6
C06	02-04-2000	0	14.8	5.7	15.5832	2.6	2.4
C06	03-04-2000	0	17.3	4.6	13.9699	4.5	2.8
C06	04-04-2000	0	19.3	8.5	12.4955	3.3	2.9
C06	05-04-2000	2.8	14.9	7.5	6.7984	3.9	2
C06	06-04-2000	0	8.5	3.2	12.0901	5.9	3.1
C06	07-04-2000	0.3	11.1	1.4	11.6821	4.6	2.5
C06	08-04-2000	0.2	10.5	3.4	14.4179	3.2	2.4
C06	09-04-2000	0	10.9	-1.5	16.9191	2.5	2.1
C06	10-04-2000	0	14	3.3	13.6921	3.6	2.7
C06	11-04-2000	0	15.8	5	14.0112	3.2	2.5
C06	12-04-2000	0.4	18.3	6.9	12.7979	3.8	2.9
C06	13-04-2000	0	18.2	5.5	17.861	2.8	2.9
C06	14-04-2000	0	20.7	5.2	17.8274	2.8	3.1
C06	15-04-2000	1.7	22.3	6.6	19.0222	3.5	3.7
C06	16-04-2000	0	19.1	7.3	17.5642	3	3.2
C06	17-04-2000	0	22.8	7.7	16.8727	2.9	3.4
C06	18-04-2000	0.1	19.7	10.6	15.3622	3.4	3.3
C06	19-04-2000	0	21.8	10.2	18.9334	3.7	3.9
C06	20-04-2000	0	22.6	11.1	19.8277	3.6	3.9
C06	21-04-2000	0	25.9	11.6	21.0873	1.6	3.8
C06	22-04-2000	0	26.4	10.5	22.1112	1.3	3.8
C06	23-04-2000	0	26.8	11.7	22.3572	2.7	4.4
C06	24-04-2000	0.2	22.8	12.4	19.4173	4.2	4.4
C06	25-04-2000	0	17.9	11.7	11.3741	3.6	2.7
C06	26-04-2000	0	21.1	10.1	20.1081	1.4	3.2
C06	27-04-2000	0	24.1	10	21.3685	2.7	3.9
C06	28-04-2000	0	24.6	13.7	19.5426	3.9	4.5
C06	29-04-2000	0	23.4	13.9	13.5866	2.4	3.4
C06	30-04-2000	0.3	25.5	12.6	18.8958	1.7	3.8
C06	01-05-2000	4.3	24.6	11.2	18.0952	1.7	3.5
C06	02-05-2000	0	24	12.3	21.679	2.8	4.5
C06	03-05-2000	0	20.2	6.3	23.4689	2.4	3.9
C06	04-05-2000	0	21.6	9	19.4248	2.2	3.5
C06	05-05-2000	0	22.4	11.1	21.9774	1.9	4.1
C06	06-05-2000	0	24.1	8.1	24.8954	2.2	4.3
C06	07-05-2000	0	26.7	10.6	24.004	2.8	4.7
C06	08-05-2000	0.2	25.7	13.3	18.5626	3.1	4.4
C06	09-05-2000	0.1	24.1	14.2	16.2247	1.7	3.5
C06	10-05-2000	0	27.7	11.6	24.3469	1.3	4.4
C06	11-05-2000	0	28.5	14.2	22.1022	1.4	4.4
C06	12-05-2000	0	26.6	14.1	20.9359	2.5	4.8
C06	13-05-2000	0	21.1	8.9	23.2665	2.2	4.4
C06	14-05-2000	0	24.3	7.9	25.8605	1.7	4.4
C06	15-05-2000	0	26.5	9.2	26.5036	1.8	4.7
C06	16-05-2000	0	28.5	11.2	26.1997	2.2	5.1
C06	17-05-2000	0.3	29.3	13.2	24.8955	2.5	5.3
C06	18-05-2000	9.4	24.4	16.5	16.8765	3.1	4.4
C06	19-05-2000	1.3	16.2	11.4	12.8919	3	3
C06	20-05-2000	1.1	14.9	6.4	15.8747	2.8	2.8
C06	21-05-2000	1.5	19.9	6.8	24.2298	2.3	4.1
C06	22-05-2000	5.2	15.2	9.7	13.6789	3.1	2.9
C06	23-05-2000	0.1	17.8	10.5	16.1364	3.2	3.5
C06	24-05-2000	0	23.7	6.9	24.5138	1.9	4.1
C06	25-05-2000	0.2	26.4	11	24.8429	2.6	4.9
C06	26-05-2000	0.1	25.3	15.7	20.5446	2.2	4.5
C06	27-05-2000	3.8	30.1	14.5	25.1897	4.1	6.2
C06	28-05-2000	2.5	27.3	12.1	22.3354	3.4	5.1
C06	29-05-2000	0.7	15.1	11.7	10.4672	3	2.7
C06	30-05-2000	0.5	19.7	8.5	22.2304	2.4	4.2
C06	31-05-2000	2.6	16.5	11.7	10.7045	2.7	2.6
C06	01-06-2000	0	20.5	8.4	25.1251	1.8	4.3
C06	02-06-2000	0	24.8	8.4	24.7031	2.2	4.6
C06	03-06-2000	0	28.2	11.1	27.7858	1.8	5.2
C06	04-06-2000	0	29.9	13.8	23.3435	2.1	5.1
C06	05-06-2000	0.4	31.4	16	26.3977	2.1	5.8
C06	06-06-2000	11.1	27.4	17.9	17.8808	3.2	4.8
C06	07-06-2000	0	20.9	13.8	16.0919	3.6	4.2
C06	08-06-2000	0	23	9.5	25.2791	1.7	4.5
C06	09-06-2000	0	28	12.3	27.8863	2.9	5.7
C06	10-06-2000	0	31	16.1	27.3569	3.1	6.4
C06	11-06-2000	0	32.9	17	26.5057	2.8	6.4
C06	12-06-2000	0.8	31	18.9	24.0066	2.2	5.7
C06	13-06-2000	0.1	32.9	19.6	23.2704	1.6	5.6
C06	14-06-2000	0.7	31	19	22.536	2.3	5.6
C06	15-06-2000	5	26.7	19	16.5575	3.9	5
C06	16-06-2000	0	20.3	13.1	19.751	3.8	4.9
C06	17-06-2000	0	19.2	10.6	22.1247	3.4	4.9
C06	18-06-2000	0	24.3	6.8	27.1537	1.5	4.6
C06	19-06-2000	0	27.4	11.9	27.909	1.7	5.3
C06	20-06-2000	0	31.3	13.6	28.5719	1.6	5.8
C06	21-06-2000	0	33.8	16.5	28.2786	1.5	6.1
C06	22-06-2000	0.2	35.8	17.5	27.3594	1.6	6.2
C06	23-06-2000	1.2	27.8	20.4	18.7512	3.9	5.7
C06	24-06-2000	3.5	22.8	14.7	16.1493	2.9	4.1
C06	25-06-2000	4.2	17.5	12.4	12.3814	3.7	3.1
C06	26-06-2000	1.1	19.8	10.8	18.7449	3	4
C06	27-06-2000	0	20.6	9.6	22.0757	2.9	4.5
C06	28-06-2000	0	23.7	7	25.3677	1.5	4.4
C06	29-06-2000	0	22.6	10.1	23.6245	2.3	4.7
C06	30-06-2000	0.1	24	9.3	21.9327	1.9	4.3
C06	01-07-2000	0	29.1	12	26.273	1.8	5.2
C06	02-07-2000	0.6	29.9	15.6	20.4026	2.1	4.9
C06	03-07-2000	6.7	31.6	17.3	19.5471	2.9	5.3
C06	04-07-2000	7.7	29.6	16.3	21.0186	3.3	5.2
C06	05-07-2000	0.2	26.2	17	19.5346	3	5
C06	06-07-2000	0	26.9	15.3	24.1454	2.7	5.5
C06	07-07-2000	3.1	28.4	14	20.5133	2.1	4.7
C06	08-07-2000	0.8	25.5	16.5	17.6112	4.3	5.1
C06	09-07-2000	0.1	20.6	11.5	17.0232	3.5	4
C06	10-07-2000	0.1	27.8	12.1	21.0199	2.8	4.8
C06	11-07-2000	7.6	19	14.2	9.5811	2	2.5
C06	12-07-2000	2.7	18.2	10.5	14.5206	3.2	3
C06	13-07-2000	0	19.3	10.6	18.1797	4	4.2
C06	14-07-2000	0.6	19.8	10.6	14.0678	2.9	3.3
C06	15-07-2000	4.2	16.6	12.4	9.2811	4.5	2.6
C06	16-07-2000	2.9	15.4	11.7	9.9671	6	2.7
C06	17-07-2000	0.7	18.3	12.7	12.4657	5.8	3.7
C06	18-07-2000	0	20.9	11.9	16.231	3	3.6
C06	19-07-2000	0.3	22.7	12.9	17.595	4	4.4
C06	20-07-2000	0.1	19.4	13.2	14.789	4.3	3.9
C06	21-07-2000	0.1	21.9	13.1	15.3296	3.4	3.8
C06	22-07-2000	1	23.3	13.5	16.9652	1.8	3.6
C06	23-07-2000	0	26.7	12.6	22.8382	1.8	4.4
C06	24-07-2000	2	28.1	16.7	17.4113	2.9	4.4
C06	25-07-2000	0	27.7	17.6	19.857	3.7	5.2
C06	26-07-2000	5.9	25.9	15.9	17.0446	3.5	4.3
C06	27-07-2000	0.5	26.5	16.6	19.9423	4.3	5.3
C06	28-07-2000	15.7	21.1	15.5	11.4353	3.7	2.9
C06	29-07-2000	0.4	22.5	14.5	17.2805	6.7	4.9
C06	30-07-2000	2.8	22.2	14.7	14.7939	6	4.3
C06	31-07-2000	0.4	23.2	13.8	17.7556	4.3	4.2
C06	01-08-2000	0	26.9	12.1	22.7227	1.8	4.3
C06	02-08-2000	2.1	31	13.7	25.2918	3.8	5.7
C06	03-08-2000	16.8	26.2	17	16.4863	3.3	4.1
C06	04-08-2000	1.6	21.2	16.3	10.711	4.3	3.1
C06	05-08-2000	12.8	19.7	15.4	10.1741	2.4	2.2
C06	06-08-2000	6.3	24.2	16.4	15.2878	4.1	3.7
C06	07-08-2000	3	22.3	15.4	15.1295	5.1	3.7
C06	08-08-2000	0	24.2	15.9	17.276	3.1	4
C06	09-08-2000	0	25.2	16.4	17.4278	2.5	3.9
C06	10-08-2000	0	26.9	13.4	21.5634	2.1	4.2
C06	11-08-2000	0	28.7	15.3	19.8202	2.3	4.3
C06	12-08-2000	0	29.2	14.9	21.3518	2.2	4.5
C06	13-08-2000	0	29.6	14.9	20.9601	1.8	4.3
C06	14-08-2000	0	29.3	16.4	20.5746	1.9	4.4
C06	15-08-2000	0	30.5	15.5	21.5848	1.9	4.5
C06	16-08-2000	0	30.3	16	20.8718	2.2	4.5
C06	17-08-2000	0	32.2	16.8	21.5152	2.6	5
C06	18-08-2000	0	32.1	18.1	20.053	2.3	4.7
C06	19-08-2000	0	35.9	18.1	22.6614	3	5.7
C06	20-08-2000	0	34.9	18.2	22.3438	2	5
C06	21-08-2000	0	33.6	18.6	21.7806	3.4	5.5
C06	22-08-2000	0.8	26.8	20.8	15.1755	5.3	5.2
C06	23-08-2000	0	25.8	15.4	17.7132	2.9	4
C06	24-08-2000	0	26.8	13.4	20.3984	2.3	4
C06	25-08-2000	0	24.4	17.1	16.2481	5.1	4.9
C06	26-08-2000	0	21.7	11	18.6368	3.2	3.6
C06	27-08-2000	0	24.3	9	20.4166	3.6	3.9
C06	28-08-2000	0.3	22.9	13.5	12.5149	3.6	3.2
C06	29-08-2000	0	25.1	14.8	16.7786	3.2	3.8
C06	30-08-2000	2.6	26.3	10.9	18.182	2.1	3.4
C06	31-08-2000	5.1	20.4	15.6	7.5658	2.8	2.1
C06	01-09-2000	1.5	24.5	15	14.6797	3.1	3.4
C06	02-09-2000	0.6	19	12.1	10.0386	3.2	2.3
C06	03-09-2000	0.5	20.5	12.4	14.7269	5.7	3.7
C06	04-09-2000	0.3	20	12.2	14.3222	5.9	3.8
C06	05-09-2000	0.3	17.5	10.6	10.5631	5.4	3.2
C06	06-09-2000	3.4	18.2	9.7	11.5816	2.7	2.5
C06	07-09-2000	3.5	17.1	10.8	8.4923	3.9	2.1
C06	08-09-2000	0	20.1	11.5	13.5037	3.4	2.8
C06	09-09-2000	0	22.8	7.7	16.9633	2.3	2.6
C06	10-09-2000	0	24	7.8	17.8013	1.9	2.7
C06	11-09-2000	0	25.7	8.9	16.9813	1.7	2.7
C06	12-09-2000	0	26.1	11.9	16.9157	1.9	2.9
C06	13-09-2000	1.2	27.3	12.5	14.1599	3.5	3.1
C06	14-09-2000	0.1	24.5	15.9	12.4461	3.6	3.1
